url,source,headline_raw,headline_repaired,headline_clean,article_date,label,char_count,word_count
https://www.foxnews.com/sports/american-women-players-settle-suit-vs-us-soccer-for-24m,FoxNews,American women players settle suit vs. US Soccer for $24M,American women players settle suit vs. US Soccer for $24M,american woman player settle suit v u soccer 24m,2022-02-22T10:43:08-05:00,1,57,9
https://www.foxnews.com/sports/herschel-walker-says-obama-forgot-our-fight-right-vote-after-scolding-black-voters-against-harris,FoxNews,Herschel Walker says Obama 'forgot our fight for right to vote' after scolding Black voters against Harris,Herschel Walker says Obama 'forgot our fight for right to vote' after scolding Black voters against Harris,herschel walker say obama 'forgot fight right vote' scolding black voter harris,2024-10-12T16:59:56-04:00,1,106,12
https://www.foxnews.com/us/would-be-trump-assassin-wants-judge-cannon-recuse-herself-dismissing-document-case.print,FoxNews,Would-be Trump assassin wants Judge Cannon to recuse herself for dismissing document case,Would-be Trump assassin wants Judge Cannon to recuse herself for dismissing document case,would trump assassin want judge cannon recuse dismissing document case,2024-10-18T11:55:26-04:00,1,89,10
https://www.foxnews.com/politics/nj-announces-emergency-dune-repairs-shore-town-penalized-doing-itself,FoxNews,NJ announces emergency dune repairs in shore town penalized for doing them itself,NJ announces emergency dune repairs in shore town penalized for doing them itself,nj announces emergency dune repair shore town penalized,2024-04-26T15:55:07-04:00,1,81,8
https://www.foxnews.com/media/cnn-political-director-warns-trouble-sign-harris-she-lags-white-male-voters-key-states,FoxNews,CNN political director warns of 'trouble sign for Harris' as she lags with White male voters in key states,CNN political director warns of 'trouble sign for Harris' as she lags with White male voters in key states,cnn political director warns 'trouble sign harris' lag white male voter key state,2024-09-05T09:42:59-04:00,1,106,13
https://www.foxnews.com/food-drink/japanese-souffle-pancake-gaining-popularity-us-origin-story-hawaii-15-years-ago,FoxNews,"Japanese souffl?? pancake gaining popularity in US, yet origin story begins in Hawaii 15 years ago","Japanese souffl?? pancake gaining popularity in US, yet origin story begins in Hawaii 15 years ago",japanese souffl pancake gaining popularity u yet origin story begin hawaii 15 year ago,2024-07-13T05:50:15-04:00,1,98,14
https://www.foxnews.com/lifestyle/garlic-planting-roasting-cooking-health-benefits,FoxNews,"Garlic: Planting, roasting and understanding the health benefits of the plant","Garlic: Planting, roasting and understanding the health benefits of the plant",garlic planting roasting understanding health benefit plant,2023-04-19T16:31:56-04:00,1,77,7
https://www.foxnews.com/sports/olympic-boxer-deemed-have-male-chromosomes-wins-fight-46-seconds-opponent-left-tears-after-hard-hits,FoxNews,"Olympic boxer deemed to have male chromosomes wins fight in 46 seconds, opponent left in tears after hard hits","Olympic boxer deemed to have male chromosomes wins fight in 46 seconds, opponent left in tears after hard hits",olympic boxer deemed male chromosome win fight 46 second opponent left tear hard hit,2024-08-01T07:00:05-04:00,1,110,14
https://www.foxnews.com/sports/womens-volleyball-team-transgender-player-getting-police-security-amid-backlash-lawsuit,FoxNews,Women's volleyball team with transgender player getting police protection amid backlash and lawsuit,Women's volleyball team with transgender player getting police protection amid backlash and lawsuit,womens volleyball team transgender player getting police protection amid backlash lawsuit,2024-10-04T07:00:55-04:00,1,99,11
https://www.foxnews.com/politics/oprah-winfrey-makes-surprise-dnc-appearance-rail-against-man-she-once-considered-running-office,FoxNews,Oprah Winfrey makes surprise DNC appearance to rail against man she once considered running for office with,Oprah Winfrey makes surprise DNC appearance to rail against man she once considered running for office with,oprah winfrey make surprise dnc appearance rail man considered running office,2024-08-22T07:00:23-04:00,1,107,11
https://www.foxnews.com/media/cnn-brian-stelter-reliable-sources-2021.print,FoxNews,Here are 20 major media stories CNN's Brian Stelter ignored on his so-called media show in 2021,Here are 20 major media stories CNN's Brian Stelter ignored on his so-called media show in 2021,20 major medium story cnns brian stelter ignored called medium show 2021,2021-12-27T10:17:40-05:00,1,95,12
https://www.foxnews.com/world/german-bureaucrat-under-fire-trashing-british-wwii-hero-inspired-israeli-army,FoxNews,German bureaucrat under fire for trashing British WWII hero who inspired Israeli army,German bureaucrat under fire for trashing British WWII hero who inspired Israeli army,german bureaucrat fire trashing british wwii hero inspired israeli army,2022-08-20T16:08:06-04:00,1,85,10
https://www.foxnews.com/us/sniper-killed-would-be-trump-assassin-one-million-shot-source,FoxNews,Sniper killed would-be Trump assassin with 'one-in-a-million shot': source,Sniper killed would-be Trump assassin with 'one-in-a-million shot': source,sniper killed would trump assassin 'one million shot' source,2024-07-19T22:04:58-04:00,1,74,9
https://www.foxnews.com/politics/rfk-jr-corporate-media-attacked-more-president-trump,FoxNews,RFK Jr says ?€?corporate media?€? has attacked him ?€?even more than President Trump?€?,RFK Jr says corporate media has attacked him even more than President Trump,rfk jr say corporate medium attacked even president trump,2023-07-24T12:03:44-04:00,1,75,9
https://www.foxnews.com/politics/harris-trump-showdown-leading-law-enforcement-group-takes-sides-presidential-election,FoxNews,Harris-Trump showdown: Group of former law enforcement leaders takes sides in presidential election,Harris-Trump showdown: Group of former law enforcement leaders takes sides in presidential election,harris trump showdown group former law enforcement leader take side presidential election,2024-09-23T11:30:06-04:00,1,99,12
https://www.foxnews.com/media/cnn-brian-stelter-hunter-biden-disinformation-conference,FoxNews,"Brian Stelter defends media not covering Hunter Biden in 2020, says critics don't know 'how newsrooms work'","Brian Stelter defends media not covering Hunter Biden in 2020, says critics don't know 'how newsrooms work'",brian stelter defends medium covering hunter biden 2020 say critic dont know 'how newsroom work',2022-04-07T15:57:05-04:00,1,107,15
https://www.foxnews.com/food-drink/tiktok-video-fast-food-restaurant-shows-how-speedy-machine-makes-salad-bowl-no-time,FoxNews,TikTok video at fast-food restaurant shows how speedy machine makes salad bowl in no time,TikTok video at fast-food restaurant shows how speedy machine makes salad bowl in no time,tiktok video fast food restaurant show speedy machine make salad bowl time,2024-10-05T16:48:26-04:00,1,89,12
https://www.foxnews.com/lifestyle/this-day-history-feb-17-1801-jefferson-elected-president-party-politics-nation,FoxNews,"On this day in history, February 17, 1801, Jefferson is elected president as party politics divide new nation","On this day in history, February 17, 1801, Jefferson is elected president as party politics divide new nation",day history february 17 1801 jefferson elected president party politics divide new nation,2024-02-17T00:02:35-05:00,1,109,13
https://www.foxnews.com/media/fox-news-channel-dominates-cnn-msnbc-during-historic-news-cycle-of-third-quarter.print,FoxNews,"Fox News Channel dominates CNN, MSNBC during historic news cycle of third quarter as 'The Five' makes history","Fox News Channel dominates CNN, MSNBC during historic news cycle of third quarter as 'The Five' makes history",fox news channel dominates cnn msnbc historic news cycle third quarter 'the five' make history,2024-10-01T16:44:34-04:00,1,109,15
https://www.foxnews.com/media/biden-called-out-border-crisis-texas-democrat-absolutely-president-should-be-here,FoxNews,Biden called out on border crisis by Texas Democrat: 'Absolutely the president should be here',Biden called out on border crisis by Texas Democrat: 'Absolutely the president should be here',biden called border crisis texas democrat 'absolutely president here',2022-12-21T18:00:23-05:00,1,94,9
https://www.foxnews.com/politics/biden-admin-unveils-sweeping-new-actions-increasing-costs-oil-gas-leasing,FoxNews,"Biden admin unveils sweeping new actions increasing costs for oil, gas leasing","Biden admin unveils sweeping new actions increasing costs for oil, gas leasing",biden admin unveils sweeping new action increasing cost oil gas leasing,2023-07-20T18:20:59-04:00,1,78,11
https://www.foxnews.com/media/cnn-brian-stelter-andrew-cuomo-leadership-hope-not-false-hope.print,FoxNews,"CNN's Brian Stelter gushed over Cuomo's COVID 'leadership': 'He's providing hope, but not false hope'","CNN's Brian Stelter gushed over Cuomo's COVID 'leadership': 'He's providing hope, but not false hope'",cnns brian stelter gushed cuomos covid 'leadership' 'hes providing hope false hope',2021-03-05T18:05:47-05:00,1,101,12
https://www.foxnews.com/lifestyle/texas-woman-accidentally-swallows-partial-dentures-how-medical-team-saved,FoxNews,"Texas woman accidentally swallows partial dentures, here's how a medical team saved the day","Texas woman accidentally swallows partial dentures, here's how a medical team saved the day",texas woman accidentally swallow partial denture here medical team saved day,2023-07-23T11:15:12-04:00,1,91,11
https://www.foxnews.com/entertainment/americas-got-talent-judge-heidi-klum-did-not-expect-9-year-olds-epic-tina-turner-performance,FoxNews,'America's Got Talent' judge Heidi Klum 'did not expect' 9-year-old's epic Tina Turner performance,'America's Got Talent' judge Heidi Klum 'did not expect' 9-year-old's epic Tina Turner performance,'americas got talent' judge heidi klum 'did expect' 9 year old epic tina turner performance,2024-07-03T11:01:58-04:00,1,98,15
https://www.foxnews.com/health/study-reveals-extreme-weathers-impact-seniors-attendance-doctor-appointments,FoxNews,New study reveals extreme weather's impact on seniors' attendance at doctor appointments,New study reveals extreme weather's impact on seniors' attendance at doctor appointments,new study reveals extreme weather impact seniors' attendance doctor appointment,2024-07-24T18:01:20-04:00,1,88,10
https://www.foxnews.com/lifestyle/this-day-history-feb-12-1809-abraham-lincoln-born-kentucky,FoxNews,"On this day in history, February 12, 1809, Abraham Lincoln is born in Kentucky","On this day in history, February 12, 1809, Abraham Lincoln is born in Kentucky",day history february 12 1809 abraham lincoln born kentucky,2024-02-12T00:02:35-05:00,1,78,9
https://www.foxnews.com/lifestyle/national-pow-mia-recognition-day-reminds-americans-nobility-war-heroes-ongoing-need-do-better.print,FoxNews,National POW/MIA Recognition Day reminds Americans of 'nobility' of war heroes and the need to do better,National POW/MIA Recognition Day reminds Americans of 'nobility' of war heroes and the need to do better,national pow mia recognition day reminds american 'nobility' war hero need better,2023-09-15T15:30:07-04:00,1,104,12
https://www.foxnews.com/food-drink/7-sneaky-calorie-culprits-healthy-green-salad,FoxNews,7 sneaky calorie culprits that are creeping into your healthy green salad,7 sneaky calorie culprits that are creeping into your healthy green salad,7 sneaky calorie culprit creeping healthy green salad,2024-06-05T05:55:28-04:00,1,73,8
https://www.foxnews.com/sports/national-womens-soccer-league-faces-lawsuit-former-employee-alleges-sexual-assault,FoxNews,National Women's Soccer League faces lawsuit as former employee alleges sexual assault,National Women's Soccer League faces lawsuit as former employee alleges sexual assault,national womens soccer league face lawsuit former employee alleges sexual assault,2024-10-10T06:06:13-04:00,1,86,11
https://www.foxnews.com/lifestyle/tony-bennett-own-words-i-feel-i-have-been-truly-blessed,FoxNews,Tony Bennett in his own words: 'I feel that I have been truly blessed',Tony Bennett in his own words: 'I feel that I have been truly blessed',tony bennett word 'i feel truly blessed',2023-07-21T17:00:12-04:00,1,70,7
https://www.foxnews.com/lifestyle/this-day-history-april-1-1945-us-forces-invade-okinawa-last-major-battle-wwii,FoxNews,"On this day in history, April 1, 1945, US forces invade Okinawa, last major battle of World War II","On this day in history, April 1, 1945, US forces invade Okinawa, last major battle of World War II",day history april 1 1945 u force invade okinawa last major battle world war ii,2024-04-01T00:02:12-04:00,1,98,15
